date,nrplBtc
2018-09-23,-8260.1477699
2018-09-24,-7422.3864097
2018-09-25,-8940.8485149
2018-09-26,-8307.7596377
2018-09-27,-7607.0277708
2018-09-28,-6720.0544822
2018-09-29,-6582.6490404
2018-09-30,-6265.4082433
2018-10-01,-7348.2967707
2018-10-02,-7377.8161484
2018-10-03,-7071.1287829
2018-10-04,-7086.064334
2018-10-05,-6642.7027905
2018-10-06,-6052.6325908
2018-10-07,-5536.2756298
2018-10-08,-5011.510373
2018-10-09,-4713.8722654
2018-10-10,-4355.1393987
2018-10-11,-15730.7018639
2018-10-12,-14091.9817771
2018-10-13,-13068.2180663
2018-10-14,-12367.8198367
2018-10-15,-12164.5576286
2018-10-16,-12973.4756966
2018-10-17,-12545.3348364
2018-10-18,-11683.1466541
2018-10-19,-9871.82651
2018-10-20,-25082.2681853
2018-10-21,-22340.8195454
2018-10-22,-20459.0380692
2018-10-23,-18610.8370743
2018-10-24,-16919.4067857
2018-10-25,-15821.3611793
2018-10-26,-17086.8936966
2018-10-27,-15262.4229914
2018-10-28,-13733.2336313
2018-10-29,-12386.3989357
2018-10-30,-11158.9650516
2018-10-31,-11049.0591301
2018-11-01,-11557.6609743
2018-11-02,-10471.2119005
2018-11-03,-9483.6963954
2018-11-04,-8724.6208004
2018-11-05,-8235.154391
2018-11-06,-7763.1873122
2018-11-07,-7131.6678667
2018-11-08,-6282.0368374
2018-11-09,-5409.6133584
2018-11-10,-5037.816684
2018-11-11,-4575.8104819
2018-11-12,-4264.3808523
2018-11-13,-4884.1385294
2018-11-14,-4631.5693959
2018-11-15,-21085.5041962
2018-11-16,-20370.6041563
2018-11-17,-18676.4347102
2018-11-18,-16711.247689
2018-11-19,-17924.0579399
2018-11-20,-22478.2762892
2018-11-21,-21841.3080822
2018-11-22,-22540.0829366
2018-11-23,-22813.3905381
2018-11-24,-22323.1371806
2018-11-25,-23474.0104247
2018-11-26,-27128.7840413
2018-11-27,-31139.7989998
2018-11-28,-29334.6296674
2018-11-29,-24550.8919135
2018-11-30,-32492.6006089
2018-12-01,-24330.9363197
2018-12-02,-22580.5303142
2018-12-03,-11166.2113151
2018-12-04,6292.5292496
2018-12-05,-48342.3035288
2018-12-06,-66999.3804473
2018-12-07,-63075.981976
2018-12-08,-57011.4213148
2018-12-09,-50764.1009758
2018-12-10,-49609.029896
2018-12-11,-62025.5911588
2018-12-12,-57986.5031645
2018-12-13,-52853.5627286
2018-12-14,-53072.6313561
2018-12-15,-49376.6144919
2018-12-16,-45257.2786457
2018-12-17,-41888.442995
2018-12-18,-40897.7036328
2018-12-19,-39091.5979828
2018-12-20,-35729.4028879
2018-12-21,-35620.4396624
2018-12-22,-31607.104734
2018-12-23,-29964.9875912
2018-12-24,-28591.6310521
2018-12-25,-26031.0688811
2018-12-26,-24085.799948
2018-12-27,-22982.3929996
2018-12-28,-24752.7776357
2018-12-29,-31333.0983597
2018-12-30,-29872.2296134
2018-12-31,-30202.9307976
2019-01-01,-28386.4340396
2019-01-02,-25766.5530458
2019-01-03,-24091.3258066
2019-01-04,-22026.1208479
2019-01-05,-19743.2597341
2019-01-06,-19969.77015
2019-01-07,-19029.2984596
2019-01-08,-20050.8748225
2019-01-09,-17687.2489653
2019-01-10,-28504.3336223
2019-01-11,-54917.2424507
2019-01-12,-49300.4821511
2019-01-13,-44272.2390824
2019-01-14,-38874.4487945
2019-01-15,-30383.5930045
2019-01-16,-26081.7594992
2019-01-17,-25126.5104933
2019-01-18,-22841.8812497
2019-01-19,-22269.5781726
2019-01-20,-20452.5574628
2019-01-21,-17726.7926594
2019-01-22,-24647.3336341
2019-01-23,-23427.3208207
2019-01-24,-21397.4831399
2019-01-25,-21079.1140283
2019-01-26,-20527.6416953
2019-01-27,-19556.4240964
2019-01-28,-20328.881073
2019-01-29,-21275.9094664
2019-01-30,-23690.2819521
2019-01-31,-22507.5009251
2019-02-01,-20576.8026467
2019-02-02,-18728.2536
2019-02-03,-17405.1459193
2019-02-04,-18569.5022048
2019-02-05,-18060.489884
2019-02-06,-18626.8729433
2019-02-07,-18475.5123752
2019-02-08,-18848.6947287
2019-02-09,-17219.0913218
2019-02-10,-15505.8642064
2019-02-11,-15343.2688704
2019-02-12,-14918.5859161
2019-02-13,-22379.9854265
2019-02-14,-20336.3050163
2019-02-15,-19201.3882685
2019-02-16,-20981.4813838
2019-02-17,-20179.8177811
2019-02-18,-20939.3581298
2019-02-19,-21795.5024616
2019-02-20,-17888.5011698
2019-02-21,-18882.9964388
2019-02-22,-17412.8852914
2019-02-23,-18942.2752243
2019-02-24,-17491.5971994
2019-02-25,-16515.5389157
2019-02-26,-15186.9119187
2019-02-27,-14518.1952888
2019-02-28,-17798.4275143
2019-03-01,-16037.3511685
2019-03-02,-15940.8494869
2019-03-03,-14498.1500584
2019-03-04,-13316.27633
2019-03-05,-12584.7742533
2019-03-06,-12195.1920494
2019-03-07,-11406.2110068
2019-03-08,-11931.8492103
2019-03-09,-11041.6553484
2019-03-10,-10905.0606483
2019-03-11,-11235.6719123
2019-03-12,-12575.0132545
2019-03-13,-11702.3299052
2019-03-14,-11621.3975906
2019-03-15,-11713.8737005
2019-03-16,-11104.8396321
2019-03-17,-9783.2416772
2019-03-18,-9757.1100046
2019-03-19,-8816.1560603
2019-03-20,-8550.4050972
2019-03-21,-9498.4019258
2019-03-22,-9452.9942059
2019-03-23,-9021.4314286
2019-03-24,-8516.3734958
2019-03-25,-8592.7117419
2019-03-26,-9519.2489629
2019-03-27,-9057.3176643
2019-03-28,-8510.9552646
2019-03-29,-7134.5968121
2019-03-30,-6605.5184557
2019-03-31,-10626.9311914
2019-04-01,-9890.0767899
2019-04-02,-9324.5615503
2019-04-03,-7381.4820923
2019-04-04,-4745.082893
2019-04-05,-6026.8846806
2019-04-06,-5416.3687788
2019-04-07,-5143.6629673
2019-04-08,-4644.6100189
2019-04-09,-3143.26868
2019-04-10,-2068.1606247
2019-04-11,-855.1577817
2019-04-12,237.6072575
2019-04-13,359.272393
2019-04-14,-3992.6866539
2019-04-15,-4030.5092781
2019-04-16,-3273.5795519
2019-04-17,-2600.3364729
2019-04-18,-2167.317925
2019-04-19,1570.3576391
2019-04-20,1296.6029213
2019-04-21,580.335649
2019-04-22,18.1342944
2019-04-23,640.3674459
2019-04-24,-3808.0879519
2019-04-25,-3206.2706117
2019-04-26,-6087.1022195
2019-04-27,-5982.3734687
2019-04-28,-5431.4155388
2019-04-29,-6527.8648971
2019-04-30,-5231.0810413
2019-05-01,-16670.2833646
2019-05-02,-15428.2948782
2019-05-03,-13334.3146901
2019-05-04,-11095.161549
2019-05-05,-8713.8197996
2019-05-06,-5075.9946561
2019-05-07,-4815.2687326
2019-05-08,-2862.2841875
2019-05-09,-3284.4157577
2019-05-10,-3517.5631342
2019-05-11,-701.4894891
2019-05-12,2565.749064
2019-05-13,6698.0936771
2019-05-14,11382.5012481
2019-05-15,16569.4216044
2019-05-16,23285.0154624
2019-05-17,22513.9585046
2019-05-18,20556.4287017
2019-05-19,18829.9880473
2019-05-20,17975.83639
2019-05-21,17003.3646198
2019-05-22,15688.9379581
2019-05-23,15358.7529766
2019-05-24,15416.2008173
2019-05-25,14824.8123024
2019-05-26,14094.6306236
2019-05-27,14100.3519308
2019-05-28,15472.2316681
2019-05-29,30893.4172449
2019-05-30,28928.6906517
2019-05-31,27963.2167392
2019-06-01,25445.3777646
2019-06-02,23201.7319764
2019-06-03,24782.3099251
2019-06-04,15061.5163357
2019-06-05,11165.3100755
2019-06-06,10323.9485001
2019-06-07,9930.2348744
2019-06-08,9139.5770076
2019-06-09,8859.629451
2019-06-10,9806.9115504
2019-06-11,9206.2776777
2019-06-12,8998.2106062
2019-06-13,8775.14234
2019-06-14,9495.0494998
2019-06-15,8964.6184817
2019-06-16,9554.1846155
2019-06-17,11058.9460511
2019-06-18,11932.7442904
2019-06-19,13092.5471737
2019-06-20,13233.2040621
2019-06-21,13611.642155
2019-06-22,14611.9709736
2019-06-23,15228.1729973
2019-06-24,16820.5089274
2019-06-25,17865.382675
2019-06-26,23121.367901
2019-06-27,28328.7004544
2019-06-28,31504.0809492
2019-06-29,30307.9095912
2019-06-30,31968.9346147
2019-07-01,31425.6564252
2019-07-02,30332.118758
2019-07-03,28309.9750188
2019-07-04,28856.9369599
2019-07-05,26799.2725699
2019-07-06,24199.6380031
2019-07-07,22022.0734855
2019-07-08,21454.0207912
2019-07-09,21301.9745058
2019-07-10,26442.4140375
2019-07-11,27296.9749533
2019-07-12,26594.3130557
2019-07-13,24208.5448697
2019-07-14,22226.1038024
2019-07-15,21243.4067695
2019-07-16,20676.8811269
2019-07-17,22792.2619691
2019-07-18,22729.7004858
2019-07-19,21348.6357723
2019-07-20,19657.080719
2019-07-21,18775.9298713
2019-07-22,17280.1835187
2019-07-23,16149.5805902
2019-07-24,18920.060591
2019-07-25,17503.9830451
2019-07-26,16625.561277
2019-07-27,15062.9921023
2019-07-28,13620.544936
2019-07-29,35223.7476659
2019-07-30,31830.3177825
2019-07-31,28591.648868
2019-08-01,25970.2689091
2019-08-02,23627.8390641
2019-08-03,21372.5572019
2019-08-04,19486.9869881
2019-08-05,20269.6507684
2019-08-06,22390.9920569
2019-08-07,22219.4913629
2019-08-08,22363.8103411
2019-08-09,20983.1182434
2019-08-10,19216.9891736
2019-08-11,18034.6332108
2019-08-12,17033.1030205
2019-08-13,17647.1470225
2019-08-14,19179.2070031
2019-08-15,17601.5094351
2019-08-16,16357.1981263
2019-08-17,14692.6570133
2019-08-18,13265.0350858
2019-08-19,11952.4115238
2019-08-20,12005.9516725
2019-08-21,11819.5989848
2019-08-22,10835.992481
2019-08-23,13919.4930298
2019-08-24,12653.2977114
2019-08-25,11588.175416
2019-08-26,11122.6130002
2019-08-27,11215.3217386
2019-08-28,10862.8207806
2019-08-29,10345.258967
2019-08-30,9488.1405192
2019-08-31,8454.2500926
2019-09-01,7949.514167
2019-09-02,7430.7990195
2019-09-03,7283.0776692
2019-09-04,7489.8347933
2019-09-05,7757.5105797
2019-09-06,17398.1046818
2019-09-07,16012.97009
2019-09-08,14566.7033559
2019-09-09,13734.7021572
2019-09-10,12559.3154717
2019-09-11,15011.0900311
2019-09-12,13805.3967266
2019-09-13,12867.7671495
2019-09-14,11718.7810732
2019-09-15,10610.1200859
2019-09-16,9684.0484891
2019-09-17,9179.3723656
2019-09-18,9763.8329208
2019-09-19,8868.7895391
2019-09-20,8201.3399699
2019-09-21,7562.7088894
2019-09-22,6777.8033442
2019-09-23,6082.5297395
2019-09-24,10539.1557461
2019-09-25,11716.4337283
2019-09-26,11238.203316
2019-09-27,11184.8779311
2019-09-28,9976.4438367
2019-09-29,9066.0597263
2019-09-30,8273.286962
2019-10-01,7408.5496422
2019-10-02,6871.8358248
2019-10-03,6288.1153542
2019-10-04,5879.8611065
2019-10-05,5292.2367226
2019-10-06,4689.5708014
2019-10-07,4284.7547342
2019-10-08,4509.7826247
2019-10-09,4139.2754192
2019-10-10,3974.024961
2019-10-11,3868.6922027
2019-10-12,3845.5051435
2019-10-13,3445.4515317
2019-10-14,10704.8237428
2019-10-15,8286.9085496
2019-10-16,7745.3776262
2019-10-17,7166.5641555
2019-10-18,6308.5199215
2019-10-19,5731.5188856
2019-10-20,5175.5885108
2019-10-21,1662.2889941
2019-10-22,1696.6070395
2019-10-23,1856.1071263
2019-10-24,1987.2081397
2019-10-25,2089.6141954
2019-10-26,2077.1194156
2019-10-27,2880.8595891
2019-10-28,5881.5017748
2019-10-29,7204.502789
2019-10-30,7245.3742818
2019-10-31,7286.7438837
2019-11-01,8929.2317714
2019-11-02,8213.5799218
2019-11-03,7436.3796176
2019-11-04,7078.485274
2019-11-05,6542.4482021
2019-11-06,6215.4607059
2019-11-07,6343.3408209
2019-11-08,6064.8295332
2019-11-09,5628.3631367
2019-11-10,5086.3242023
2019-11-11,5021.9648397
2019-11-12,4580.0153726
2019-11-13,7372.5467639
2019-11-14,6709.8102494
2019-11-15,6336.8083932
2019-11-16,5657.8953425
2019-11-17,4983.5789689
2019-11-18,4517.6179809
2019-11-19,4508.1957718
2019-11-20,4111.2087535
2019-11-21,3335.407149
2019-11-22,4513.2162197
2019-11-23,2615.1181463
2019-11-24,3912.2696933
2019-11-25,3480.6592805
2019-11-26,3173.1224271
2019-11-27,3257.6459557
2019-11-28,2815.4166981
2019-11-29,2946.390334
2019-11-30,2830.0882274
2019-12-01,2733.1307181
2019-12-02,2387.2764663
2019-12-03,2193.1570235
2019-12-04,1781.5972988
2019-12-05,1602.0732114
2019-12-06,1470.0378045
2019-12-07,1334.5251382
2019-12-08,1238.0162971
2019-12-09,1302.0871639
2019-12-10,1359.2727997
2019-12-11,270.8316724
2019-12-12,144.0267086
2019-12-13,-53.966575
2019-12-14,-291.127264
2019-12-15,-79.6794286
2019-12-16,-360.8986707
2019-12-17,-19.8838528
2019-12-18,170.6503095
2019-12-19,385.0817413
2019-12-20,763.9965719
2019-12-21,706.9823245
2019-12-22,516.7092591
2019-12-23,169.9779383
2019-12-24,849.8293834
2019-12-25,664.6392639
2019-12-26,493.790272
2019-12-27,-166.7132014
2019-12-28,-225.9619206
2019-12-29,-83.2854603
2019-12-30,747.5808178
2019-12-31,764.6525853
2020-01-01,673.4731829
2020-01-02,985.208561
2020-01-03,838.4129573
2020-01-04,696.5513901
2020-01-05,561.2011823
2020-01-06,561.0180036
2020-01-07,140.2578548
2020-01-08,786.8820958
2020-01-09,3090.3152451
2020-01-10,3122.998113
2020-01-11,2838.7581433
2020-01-12,2709.2052771
2020-01-13,2947.5023345
2020-01-14,776.1418997
2020-01-15,2334.5029871
2020-01-16,3529.0340209
2020-01-17,3615.9584367
2020-01-18,3535.6423298
2020-01-19,3856.567513
2020-01-20,4247.7817733
2020-01-21,3979.6410593
2020-01-22,3634.2994694
2020-01-23,3834.4250646
2020-01-24,4098.1628935
2020-01-25,3949.168963
2020-01-26,3655.434031
2020-01-27,3412.6051546
2020-01-28,3488.151859
2020-01-29,4992.4585829
2020-01-30,6163.6737681
2020-01-31,8081.3503913
2020-02-01,7422.5613044
2020-02-02,5992.2905309
2020-02-03,5140.6337383
2020-02-04,5414.6892042
2020-02-05,5165.1675593
2020-02-06,6142.2180533
2020-02-07,10224.2481456
2020-02-08,10271.5185963
2020-02-09,9750.0046452
2020-02-10,12732.6516145
2020-02-11,12663.1846902
2020-02-12,12092.9675492
2020-02-13,12212.4788068
2020-02-14,11806.0435
2020-02-15,10815.6809087
2020-02-16,10365.5142293
2020-02-17,9913.4389014
2020-02-18,10081.6880251
2020-02-19,9951.2133924
2020-02-20,9655.5215158
2020-02-21,8741.160749
2020-02-22,7994.5353795
2020-02-23,7469.9536868
2020-02-24,7319.6681268
2020-02-25,9339.5185528
2020-02-26,8789.9979129
2020-02-27,8210.4714929
2020-02-28,7678.0098683
2020-02-29,6826.1032787
2020-03-01,6278.6865409
2020-03-02,6139.8865662
2020-03-03,6205.2089553
2020-03-04,5542.2049427
2020-03-05,4331.7775911
2020-03-06,4267.2485646
2020-03-07,3882.1821391
2020-03-08,3930.2727744
2020-03-09,3466.6989922
2020-03-10,2836.8124105
2020-03-11,2110.3020127
2020-03-12,-1993.9462441
2020-03-13,-2240.9807688
2020-03-14,-4677.1620306
2020-03-15,-5021.1940351
2020-03-16,-7002.5496302
2020-03-17,-10059.8407156
2020-03-18,-8793.9136145
2020-03-19,-9649.6228174
2020-03-20,-8231.2972367
2020-03-21,-6619.0737046
2020-03-22,-4757.4835341
2020-03-23,-4789.7102459
2020-03-24,-3859.1238232
2020-03-25,-3962.1153341
2020-03-26,-2628.466353
2020-03-27,-1530.4038479
2020-03-28,-1326.4014965
2020-03-29,-2629.7632809
2020-03-30,-3214.7955983
2020-03-31,-2775.098107
2020-04-01,-2345.5909467
2020-04-02,-2600.0575467
2020-04-03,-1965.9280462
2020-04-04,-1494.6563669
2020-04-05,-1202.9902696
2020-04-06,-718.6371227
2020-04-07,-1294.4915357
2020-04-08,-266.9995937
2020-04-09,123.6505344
2020-04-10,160.0794821
2020-04-11,172.6057383
2020-04-12,222.8841287
2020-04-13,713.3540468
2020-04-14,587.7319004
2020-04-15,543.9213798
2020-04-16,370.9787472
2020-04-17,142.5711969
2020-04-18,172.209642
2020-04-19,92.467041
2020-04-20,-92.6625341
2020-04-21,-191.9253514
2020-04-22,-642.4299657
2020-04-23,-889.5857348
2020-04-24,-362.0162455
2020-04-25,6.7247385
2020-04-26,357.6075256
2020-04-27,2794.1168977
2020-04-28,2907.4968434
2020-04-29,3963.7844643
2020-04-30,6620.5072364
2020-05-01,8234.5203933
2020-05-02,8056.0093395
2020-05-03,8612.7033098
2020-05-04,8906.9391128
2020-05-05,8440.3819152
2020-05-06,9166.0776514
2020-05-07,11577.6027909
2020-05-08,12534.5981515
2020-05-09,12789.4314042
2020-05-10,12656.059292
2020-05-11,12696.4769128
2020-05-12,11661.7020451
2020-05-13,10992.5722452
2020-05-14,10305.6826236
2020-05-15,10303.3544836
2020-05-16,9710.7467511
2020-05-17,8975.5613675
2020-05-18,10129.9341768
2020-05-19,10497.7864235
2020-05-20,10609.2533112
2020-05-21,10332.6014982
2020-05-22,9639.1220679
2020-05-23,8768.5344397
2020-05-24,8298.7002772
2020-05-25,7748.454067
2020-05-26,7075.6456198
2020-05-27,6509.055465
2020-05-28,5899.3638449
2020-05-29,5115.9259857
2020-05-30,4716.6737576
2020-05-31,4320.7279131
2020-06-01,4802.7990442
2020-06-02,5752.795193
2020-06-03,6587.999513
2020-06-04,6391.891148
2020-06-05,6201.0006783
2020-06-06,5926.3940539
2020-06-07,5500.8984271
2020-06-08,6924.7887081
2020-06-09,6798.3615005
2020-06-10,6463.1276093
2020-06-11,6460.1313639
2020-06-12,6390.6252333
2020-06-13,5846.1609405
2020-06-14,5402.188997
2020-06-15,5222.1944892
2020-06-16,5067.6540505
2020-06-17,4942.5415387
2020-06-18,8086.638459
2020-06-19,7472.1476963
2020-06-20,6813.5489042
2020-06-21,6313.5892225
2020-06-22,6008.4148314
2020-06-23,5941.2851973
2020-06-24,5661.0443116
2020-06-25,5429.1834462
2020-06-26,9537.9349266
2020-06-27,8569.7644056
2020-06-28,7726.7455661
2020-06-29,7061.5146752
2020-06-30,7179.1602525
2020-07-01,6636.0355568
2020-07-02,6097.9315659
2020-07-03,5765.4120003
2020-07-04,5162.9798007
2020-07-05,4591.4227923
2020-07-06,4250.8940938
2020-07-07,4090.8868138
2020-07-08,5184.9640289
2020-07-09,5228.66241
2020-07-10,4955.8424985
2020-07-11,4453.2913183
2020-07-12,4079.5327903
2020-07-13,3493.7777469
2020-07-14,4059.6583776
2020-07-15,4272.9572898
2020-07-16,4007.1367988
2020-07-17,3521.4043859
2020-07-18,3174.3757103
2020-07-19,3081.5097264
2020-07-20,2830.1402457
2020-07-21,2359.9115769
2020-07-22,2710.7932339
2020-07-23,2919.2047265
2020-07-24,3249.9741772
2020-07-25,3318.6738662
2020-07-26,3336.0245265
2020-07-27,4261.1525615
2020-07-28,6684.170686
2020-07-29,7914.8737478
2020-07-30,9059.6391107
2020-07-31,9704.745867
2020-08-01,9585.57132
2020-08-02,10144.8261616
2020-08-03,12976.8560793
2020-08-04,12657.3842396
2020-08-05,13064.0376786
2020-08-06,15524.8474848
2020-08-07,17540.9095337
2020-08-08,17745.2318042
2020-08-09,16987.9624943
2020-08-10,16103.982733
2020-08-11,17229.0725181
2020-08-12,16489.6331329
2020-08-13,15636.4766276
2020-08-14,15398.0577412
2020-08-15,14330.3657098
2020-08-16,13430.2034695
2020-08-17,14623.3361234
2020-08-18,14433.248112
2020-08-19,14143.1974307
2020-08-20,13565.6125374
2020-08-21,13739.9086916
2020-08-22,12594.3119033
2020-08-23,11415.6366099
2020-08-24,11109.3116167
2020-08-25,11014.8503776
2020-08-26,10650.0015155
2020-08-27,10286.4782765
2020-08-28,10215.3177684
2020-08-29,9280.3351441
2020-08-30,8760.0618351
2020-08-31,9330.5296754
2020-09-01,10092.7778762
2020-09-02,10562.5684897
2020-09-03,12396.8960571
2020-09-04,13121.3483887
2020-09-05,11712.4954813
2020-09-06,10596.6174836
2020-09-07,9775.5734667
2020-09-08,8905.7509793
2020-09-09,8065.552925
2020-09-10,7128.3851397
2020-09-11,6901.635474
2020-09-12,6185.5411885
2020-09-13,5686.222307
2020-09-14,5551.7154697
2020-09-15,5979.7654522
2020-09-16,6606.6215356
2020-09-17,6594.1544065
2020-09-18,6841.0457711
2020-09-19,7054.6965163
2020-09-20,6803.0542563
2020-09-21,6755.7637212
2020-09-22,7981.8381238
2020-09-23,7533.8081446
2020-09-24,7431.6611752
2020-09-25,7297.5455387
2020-09-26,6797.4512888
2020-09-27,6298.8555994
2020-09-28,5972.0592087
2020-09-29,7571.7155389
2020-09-30,7407.6942333
2020-10-01,6929.0869853
2020-10-02,7288.137161
2020-10-03,6570.2652398
2020-10-04,5960.5252915
2020-10-05,5610.8548488
2020-10-06,5406.6126575
2020-10-07,5620.258456
2020-10-08,5524.247177
2020-10-09,5622.7627304
2020-10-10,5330.0381978
2020-10-11,5175.1117825
2020-10-12,5633.5689073
2020-10-13,6076.4793541
2020-10-14,6620.8436187
2020-10-15,6982.0036881
2020-10-16,6841.8523243
2020-10-17,6347.4560455
2020-10-18,5857.2051684
2020-10-19,8048.8726551
2020-10-20,8511.9694476
2020-10-21,9143.6437195
2020-10-22,13017.3811095
2020-10-23,17253.5455964
2020-10-24,17074.0747365
2020-10-25,16218.3287756
2020-10-26,15400.1595049
2020-10-27,15691.1050567
2020-10-28,16748.979227
2020-10-29,17283.3263077
2020-10-30,16541.8376117
2020-10-31,15933.8379234
2020-11-01,16110.1388157
2020-11-02,17548.1279306
2020-11-03,30465.5189806
2020-11-04,29104.407773
2020-11-05,29813.2998366
2020-11-06,29659.7031896
2020-11-07,28054.4941348
2020-11-08,28688.5351017
2020-11-09,27927.6080842
2020-11-10,27053.1979154
2020-11-11,25889.8221808
2020-11-12,25572.382041
2020-11-13,25169.3591019
2020-11-14,24048.5486693
2020-11-15,22224.2750952
2020-11-16,21443.4239981
2020-11-17,22451.8497504
2020-11-18,27257.4870627
2020-11-19,26884.7201498
2020-11-20,30866.5134441
2020-11-21,30924.097092
2020-11-22,29099.0112999
2020-11-23,28591.7828676
2020-11-24,30412.2907134
2020-11-25,29699.5308094
2020-11-26,32351.9039018
2020-11-27,32037.1923413
2020-11-28,29030.1257374
2020-11-29,26654.8069156
2020-11-30,26923.8722068
2020-12-01,28500.263214
2020-12-02,29891.6196789
2020-12-03,29365.0229406
2020-12-04,29303.2855251
2020-12-05,26829.3575195
2020-12-06,24566.5670537
2020-12-07,23923.8211173
2020-12-08,24083.7648856
2020-12-09,23914.5460537
2020-12-10,24915.9511617
2020-12-11,24267.0948398
2020-12-12,23287.859452
2020-12-13,26619.6976408
2020-12-14,25622.2544761
2020-12-15,25294.0330374
2020-12-16,26846.2492012
2020-12-17,30689.7322867
2020-12-18,39870.5876387
2020-12-19,38278.1464516
2020-12-20,37972.2662998
2020-12-21,38005.0210241
2020-12-22,42073.6352273
2020-12-23,44742.8688014
2020-12-24,46849.0384643
2020-12-25,42397.1170113
2020-12-26,40095.2843829
2020-12-27,40994.1659397
2020-12-28,53146.2463989
2020-12-29,58114.1300988
2020-12-30,56250.6029114
2020-12-31,54364.9707471
2021-01-01,54933.752189
2021-01-02,56988.8118967
2021-01-03,58872.7589576
2021-01-04,64651.242336
2021-01-05,65361.173949
2021-01-06,65261.8181297
2021-01-07,69742.8601232
2021-01-08,74667.1369829
2021-01-09,75611.7171373
2021-01-10,72487.7819489
2021-01-11,73237.8214302
2021-01-12,69738.1682191
2021-01-13,65328.5236977
2021-01-14,61364.49746
2021-01-15,59493.3079279
2021-01-16,55131.7572551
2021-01-17,50792.5049788
2021-01-18,48511.0444908
2021-01-19,45998.9086717
2021-01-20,43469.7716414
2021-01-21,42024.3486617
2021-01-22,39418.8393721
2021-01-23,36201.6641015
2021-01-24,32784.5709837
2021-01-25,30330.0843954
2021-01-26,28610.1117884
2021-01-27,32193.473971
2021-01-28,31251.6957082
2021-01-29,31813.8743433
2021-01-30,30919.5632103
2021-01-31,30327.403316
2021-02-01,28576.9572151
2021-02-02,27700.0969641
2021-02-03,26237.058172
2021-02-04,27367.953415
2021-02-05,30037.6237085
2021-02-06,28864.2914455
2021-02-07,29262.6399353
2021-02-08,29475.012672
2021-02-09,34627.5995235
2021-02-10,38845.8332532
2021-02-11,39307.2685224
2021-02-12,39749.6611642
2021-02-13,37703.0892481
2021-02-14,34937.0274786
2021-02-15,38160.2842337
2021-02-16,37216.219377
2021-02-17,37632.0608287
2021-02-18,39983.9588763
2021-02-19,43426.1641512
2021-02-20,44930.1339255
2021-02-21,43901.3109008
2021-02-22,44857.9912059
2021-02-23,51915.2812038
2021-02-24,51335.0868445
2021-02-25,50093.5523231
2021-02-26,53337.6218321
2021-02-27,48556.14596
2021-02-28,44357.5097634
2021-03-01,41036.3140132
2021-03-02,39633.4063964
2021-03-03,36618.0517647
2021-03-04,35093.9893962
2021-03-05,34292.4990892
2021-03-06,31299.3671528
2021-03-07,28441.7964762
2021-03-08,28417.0230457
2021-03-09,27284.4900925
2021-03-10,27293.4906906
2021-03-11,30098.2043098
2021-03-12,31456.0282785
2021-03-13,30136.7904795
2021-03-14,29835.2000953
2021-03-15,30524.3784654
2021-03-16,32376.3959975
2021-03-17,31438.0506804
2021-03-18,29243.2145671
2021-03-19,27579.2507323
2021-03-20,26177.8223164
2021-03-21,25049.1538666
2021-03-22,25507.6832304
2021-03-23,27917.5901376
2021-03-24,28194.0308585
2021-03-25,30140.6709169
2021-03-26,28641.8815109
2021-03-27,27940.9405178
2021-03-28,25850.2710527
2021-03-29,24933.5446954
2021-03-30,24606.4264833
2021-03-31,24733.6904646
2021-04-01,25899.4033261
2021-04-02,25397.8558239
2021-04-03,23254.740331
2021-04-04,21785.2483702
2021-04-05,20770.5012214
2021-04-06,30116.5436623
2021-04-07,28749.4925289
2021-04-08,27018.9866263
2021-04-09,25121.0666976
2021-04-10,23598.7012216
2021-04-11,23271.0101165
2021-04-12,23606.7124764
2021-04-13,24241.3278484
2021-04-14,26648.5203354
2021-04-15,27700.4048684
2021-04-16,26839.0774568
2021-04-17,25720.9046816
2021-04-18,34918.4712283
2021-04-19,31758.4454795
2021-04-20,30613.6651012
2021-04-21,28283.4186899
2021-04-22,29149.6104243
2021-04-23,28784.1023253
2021-04-24,27490.7472896
2021-04-25,25522.3316762
2021-04-26,24004.1236945
2021-04-27,24353.8214648
2021-04-28,23051.7249704
2021-04-29,24329.7080455
2021-04-30,24193.897797
2021-05-01,22195.8363554
2021-05-02,20832.7337459
2021-05-03,20337.9505403
2021-05-04,20986.6374997
2021-05-05,20429.4087803
2021-05-06,20627.6092247
2021-05-07,23610.1600048
2021-05-08,22086.2725957
2021-05-09,21275.5369403
2021-05-10,20947.0175468
2021-05-11,20194.759745
2021-05-12,22801.972608
2021-05-13,24695.9049866
2021-05-14,23342.9534757
2021-05-15,21845.8225408
2021-05-16,21255.9048545
2021-05-17,20570.8470923
2021-05-18,19680.450025
2021-05-19,22656.2161218
2021-05-20,22830.1604363
2021-05-21,22069.6968718
2021-05-22,20647.7041846
2021-05-23,20349.1158782
2021-05-24,20762.980171
2021-05-25,19187.6126457
2021-05-26,18565.6963498
2021-05-27,17438.6680894
2021-05-28,16311.8795094
2021-05-29,14923.3783507
2021-05-30,15076.7781367
2021-05-31,13566.4229555
2021-06-01,14723.4334273
2021-06-02,13782.8629685
2021-06-03,13778.7379084
2021-06-04,12712.3806847
2021-06-05,11578.2567303
2021-06-06,10772.3588821
2021-06-07,10377.1356526
2021-06-08,10707.0303222
2021-06-09,10424.5312242
2021-06-10,10680.1180841
